Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1anp6c80roxvz6Ae9VwZuC,"No Need To","Memories EP","Rueben",2022-02-04,251393,21,false,,2023-11-17T20:35:50Z,"drum and bass,liquid funk","Overview Music",0.648,0.936,7,-5.143,1,0.185,0.0055,0.0748,0.243,0.272,172.004,4
spotify:track:4n0bY7nhHGiT1wQMC0KRPb,"Shift","Closer","Noisia;IMANU",2022-05-12,260306,27,false,,2023-11-17T20:35:49Z,"drum and bass,drumstep,dubstep,breakbeat,jungle,bass music","Vision Recordings",0.519,0.935,4,-4.067,1,0.281,0.00391,0.481,0.0948,0.142,171.988,4
spotify:track:57MpQ2mJ6kaz5BcGqKffey,"Loa - Fade Black Remix","Loa (Fade Black Remix)","Camo & Krooked;Fade Black",2022-03-25,238748,0,false,,2023-11-17T20:35:45Z,"drum and bass,liquid funk,drumstep","Hospital Records",0.274,0.961,5,-2.369,0,0.335,0.000755,0.656,0.0963,0.0519,175.031,4
spotify:track:129N6yxMjHFB7SXHteRlRy,"Breathe","Breathe","Circumference",2021-11-05,315348,0,false,,2023-11-17T20:35:41Z,"drum and bass,liquid funk","Soulvent Records",0.211,0.729,2,-1.14,1,0.0458,0.012,0.82,0.448,0.0377,171.903,4
spotify:track:6oG4SjQ8OhX23jUzrbK969,"listen! - sped up","listen! (sped up)","hako",2023-06-23,80735,49,true,,2023-11-17T20:35:22Z,"","yhakankiran",0.662,0.676,1,-6.752,1,0.204,0.0325,0.0000682,0.234,0.254,147.401,4
spotify:track:5B1ldwDLNpSellE3VgmbaN,"This Time","This Time","Document One;Dynamite MC",2021-07-09,215172,38,false,,2023-11-17T15:37:45Z,"drum and bass,liquid funk,jungle,dubstep","Elevate Records",0.599,0.838,1,-3.587,1,0.0582,0.00103,0.0866,0.191,0.11,173.95,4
spotify:track:0n66u8qLBpSERUQGlh80Zt,"LOL OK - Habstrakt Remix","CRISIS VISION: REDUX","MUST DIE!;Akeos;Skream;Habstrakt",2021-08-27,182400,25,false,,2023-11-17T15:36:51Z,"dubstep,riddim,deathstep,bass music,bass house,dub,g-house,bassline","Never Say Die Records",0.729,0.801,1,-4.555,1,0.0461,0.00443,0.909,0.269,0.275,125.071,4
spotify:track:417TBZxL8bDhHfV20kHczr,"Too Hot To Touch","HUMAN","Nitepunk",2023-03-24,227200,18,false,,2023-11-17T15:36:23Z,"bass house,dubstep,bass music","HARD Recs",0.506,0.949,8,-3.414,1,0.396,0.00124,0.00275,0.127,0.324,150.021,4
spotify:track:71pyjwwX8weeLuqvNKgH5l,"Take Me Away","Avarana","Tomatow;Cosmowave",2022,201931,0,false,,2023-11-17T15:36:07Z,"future bass","Dancing Dead",0.495,0.876,6,-5.494,1,0.0363,0.00333,0.659,0.172,0.0726,145.012,4
spotify:track:082PyjuYxhmdof10a0BGWA,"Reflex","Reflex","KYB;House Call",2022-08-05,158769,0,false,,2023-11-17T15:35:42Z,"bass house,g-house","House Call Records",0.665,0.939,2,-1.078,1,0.0647,0.00056,0.395,0.979,0.315,130.225,4
spotify:track:1weVg8LwqHnC7MUCD5xCUj,"Feeble Games","The Art Of Change","DROELOE",2023-09-15,182323,27,false,,2023-11-17T15:35:32Z,"future bass","DROELOE",0.502,0.725,4,-5.215,1,0.158,0.0305,0.000829,0.469,0.361,123.211,4
spotify:track:1l9TEZLzgOdg3iSM95AZ5O,"Take My Hand","Take My Hand","K&M;HYDRØ",2022-08-05,231727,24,false,,2023-11-17T15:35:22Z,"drum and bass,bassline","Jumped Up",0.488,0.93,6,0.105,1,0.075,0.000814,0.645,0.0617,0.282,174.094,4
spotify:track:2gcgwomqMF4Z92EZAPv3Ic,"Only You","Only You","K Motionz;Emily Makis",2022-12-01,209482,54,false,,2023-11-17T15:35:07Z,"drum and bass,bassline,liquid funk","UKF",0.219,0.933,3,-1.991,0,0.163,0.0666,0,0.164,0.164,81.768,4
spotify:track:4AYPi3Wci8v2PwDwYpnFDG,"Gossip","Floorspace","Juelz",2023-06-23,269760,36,false,,2023-11-17T15:35:00Z,"edm trap,future bass","Sable Valley Records",0.649,0.926,9,-3.208,0,0.0709,0.0125,0.765,0.709,0.148,127.989,4
spotify:track:6rb7nEk3fTjFezewhg2A4a,"Crystal Energy","Awakening","Aiden Williams",2022-01-01,146250,16,false,,2023-11-17T15:34:51Z,"future bass,melodic bass","Unknown Realities",0.889,0.442,2,-9.555,1,0.278,0.0025,0.00258,0.0893,0.258,128.087,4
spotify:track:3L0zg5vC1aLgRUD3GbYMzR,"Charmes - Blooom Remix","Charmes (Blooom Remix)","The Caracal Project;Blooom",2023-10-27,237898,0,false,,2023-11-17T15:32:47Z,"drum and bass,liquid funk,drumstep","NËU",0.577,0.795,5,-4.448,0,0.0927,0.0008,0.616,0.0836,0.249,174.987,4
spotify:track:3Uadv5DQG3qXZ1jFYIQBVT,"Omnidirectional","Omnidirectional","Subtronics",2023-11-10,222608,35,false,,2023-11-17T15:31:49Z,"riddim,dubstep,edm,deathstep,bass music,dub,techno","Cyclops Recordings",0.604,0.887,8,-2.527,1,0.0698,0.00671,0.362,0.439,0.0473,138.047,4
spotify:track:0pIpEN61pTQZN8nBUzgpDq,"Interference","Interference","Bensley;DNMO",2023-11-10,228965,20,false,,2023-11-17T15:31:40Z,"drum and bass,liquid funk","Deadbeats",0.627,0.931,1,-0.14,1,0.0598,0.000248,0.74,0.351,0.578,174.01,4
spotify:track:3IFYDcXIiKfs4Qm23LfEyb,"Your Face on Christmas Day","Your Face on Christmas Day","Aden Foyer",2023-11-17,203158,34,false,,2023-11-17T15:31:13Z,"","Columbia",0.487,0.664,9,-5.18,1,0.0277,0.137,0,0.265,0.316,99.583,3
spotify:track:4k9YDRWdd1YcuzrMjhbvXL,"Sorry","Introspect","barnacle boi",2023-11-11,187384,10,false,,2023-11-17T10:50:10Z,"witch house","vibe.digital",0.611,0.943,7,-2.971,0,0.0532,0.00627,0.713,0.53,0.222,129.97,4
spotify:track:48hM26IJgnVg8obx2mdv9I,"U Were Everything 2 Me","Introspect","barnacle boi",2023-11-11,240000,13,false,,2023-11-17T10:50:00Z,"witch house","vibe.digital",0.418,0.855,8,-2.327,0,0.072,0.015,0.124,0.524,0.0779,159.92,4
spotify:track:5DJcWE5U3Ozq6Mq8Vr0xtq,"In The Dark","Introspect","barnacle boi",2023-11-11,213000,22,false,,2023-11-17T10:49:56Z,"witch house","vibe.digital",0.273,0.897,4,-3.584,0,0.121,0.0161,0.00044,0.157,0.0839,127.989,4
spotify:track:684aJBE9fzJjNmd6b7ISUo,"Love Hotel","Introspect","barnacle boi",2023-11-11,203809,13,false,,2023-11-17T10:49:48Z,"witch house","vibe.digital",0.549,0.818,11,-5.488,0,0.0356,0.00716,0.00698,0.175,0.0675,125.943,4
spotify:track:1fDFHXcykq4iw8Gg7s5hG9,"About You","Being Funny In A Foreign Language","The 1975",2022-10-14,326490,85,false,,2023-11-15T07:29:52Z,"","Dirty Hit",0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4
spotify:track:4lAfg34Apwaj163PbjCEh9,"NEURO MAD","NEURO MAD","Knoir;beastboi.",2023-09-29,244931,12,false,,2023-11-12T12:32:31Z,"riddim,dubstep,bass music,deathstep","Cyclops Recordings",0.625,0.81,8,-2.916,0,0.258,0.0142,0.0154,0.29,0.336,145.961,4
spotify:track:7pn9JEmEwNI3YnRu8vp6zG,"WAKE","WAKE","Knoir",2019-07-14,209280,0,false,,2023-11-12T12:23:55Z,"riddim,dubstep,bass music,deathstep","Knoir",0.675,0.829,2,-7.747,0,0.0874,0.0174,0.303,0.214,0.0904,124.899,4
spotify:track:2ympmod22AkpENw3JXSaH5,"Satellite - Knoir x eliderp Remix","Satellite (Knoir x eliderp Remix)","Skybreak;Knoir;eliderp",2022-03-15,252000,1,false,,2023-11-12T11:55:40Z,"melodic bass,dubstep,riddim,bass music,future bass,deathstep,glitch","Heaven Sent",0.605,0.888,10,-3.56,0,0.0522,0.00214,0.00315,0.12,0.0638,75.028,4
spotify:track:12SVfYtqFSXQg7zjdByY2S,"Fly So High","Azimuth","eliderp;Knoir",2021-07-23,316901,7,false,,2023-11-12T10:52:59Z,"bass music,riddim,dubstep,glitch,deathstep","Halcyon",0.757,0.832,7,-1.806,0,0.11,0.00976,0.0149,0.108,0.202,142.033,4
spotify:track:5eDCDPsoemiCvZWwnx8APe,"FEED OLD FISH","Chronicles","Knoir",2023-09-01,220160,6,false,,2023-11-12T10:38:43Z,"riddim,dubstep,bass music,deathstep","Halcyon",0.71,0.791,6,-2.568,0,0.146,0.0113,0.00124,0.256,0.244,141.894,4
spotify:track:0h2fK0dpkGpYEJQ7nqvXSN,"fight4survival","Chronicles","Knoir",2023-09-01,233787,8,false,,2023-11-12T10:28:41Z,"riddim,dubstep,bass music,deathstep","Halcyon",0.763,0.864,1,-3.269,1,0.209,0.104,0.0696,0.189,0.241,134.787,4
spotify:track:6WhsQWU0YZZbKzupkkhn01,"PUMP","PUMP","Knoir",2023-08-31,262400,7,false,,2023-11-12T10:23:36Z,"riddim,dubstep,bass music,deathstep","Halcyon",0.584,0.863,1,-4.659,0,0.0608,0.00024,0.795,0.205,0.0637,150.012,4
spotify:track:4riDfclV7kPDT9D58FpmHd,"Some","Some","Steve Lacy",2016-10-31,118393,74,true,,2023-11-11T21:45:14Z,"","L-M Records",0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,4
spotify:track:5v8aEcHcaJIGYpfVVPtJjI,"Wires","I'm Sorry...","The Neighbourhood",2013-05-08,193080,62,false,,2023-11-11T21:39:04Z,"","the [r]evolve group",0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4
spotify:track:0QZMfHkSdCXeJpszp7peVR,"milk cassette x.mp3 (slowed + reverb)","milk cassette x.mp3 (slowed + reverb)","analog_mannequin",2022-05-13,224571,63,false,,2023-11-11T01:02:09Z,"dark ambient","analog_mannequin / dreamscape",0.194,0.121,6,-31.274,0,0.0504,0.979,0.931,0.0902,0.0886,70.103,4
spotify:track:3kQfBtkQqgN1fAMfhks8TU,"Need 2","Everything So Far","Pinegrove",2015-10-15,191796,56,false,,2023-11-11T00:51:30Z,"midwest emo","Run For Cover Records",0.552,0.634,1,-8.302,0,0.0261,0.00994,0.202,0.0798,0.213,76.557,4
spotify:track:5OBsb5L7npBhQJgqOEr5Vw,"DO ME WRONG","DO ME WRONG","PYRXCRIED;VESSEL",2023-11-10,107204,0,true,,2023-11-10T08:06:41Z,"trap metal,horrorcore,rage rap","G.T.R",0.757,0.849,1,-2.76,1,0.0618,0.038,0.0000019,0.2,0.199,74.967,4
spotify:track:1RhozNqq0hoicz2SyAaYyh,"CARNAGE","CARNAGE","GORYGEMINI;VESSEL;Xelishurt",2023-09-29,107264,2,true,,2023-11-10T08:05:36Z,"trap metal,rage rap,phonk","GTR",0.603,0.886,2,-8.186,1,0.301,0.00193,0,0.235,0.75,79.98,4
spotify:track:5ZZ7pcapvtBBxGMuOC0XWF,"HUESHIFT.","HUESHIFT.","PRISM.;Aphonic;Astrasm;CUBE;Distayne;INVENTA;Jinsul;KEMARE;Mags;Marcix",2022-06-23,360000,9,false,,2023-11-10T08:03:21Z,"dubstep,deathstep,melodic bass,bass music,riddim","SILKENWOOD",0.44,0.928,11,-4.7,1,0.314,0.00105,0.0952,0.259,0.315,149.929,4
spotify:track:0Mwki5kkxczw0luub7v7Qv,"BULLSHIT","TELL GOD I SENT YOU","VESSEL;TwentyTwo5",2020-12-17,88508,0,true,,2023-11-09T21:08:47Z,"trap metal,rage rap,future bass","2627023 Records DK",0.725,0.531,1,-5.886,0,0.505,0.00637,0.0000079,0.0799,0.586,162.832,4
spotify:track:2rl5K4M0j3nCzEkRLjruGp,"FUCK 'EM ALL","FUCK 'EM ALL","VESSEL",2022-05-03,137795,0,true,,2023-11-09T21:06:02Z,"trap metal,rage rap","2627023 Records DK",0.332,0.98,8,-1.664,1,0.827,0.024,0,0.394,0.518,81.901,4
spotify:track:0zMAvsQmaQ4DGsmXtKixpn,"Burning Pile","O My Heart","Mother Mother",2008-09-23,262173,2,false,,2023-11-09T20:54:32Z,"","Last Gang",0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4
spotify:track:1N8TTK1Uoy7UvQNUazfUt5,"SPIT IN MY FACE!","SPIT IN MY FACE!","ThxSoMch",2022-12-20,147874,79,true,,2023-11-09T20:53:56Z,"","Elektra (NEK)",0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,4
spotify:track:4vcoNCrTtunmJ9q8srpVly,"Season 2 Episode 3","How To Be A Human Being","Glass Animals",2016-08-26,243509,54,false,,2023-11-08T07:48:26Z,"","Wolf Tone",0.742,0.289,5,-7.833,0,0.115,0.543,0.0000457,0.228,0.71,147.986,4
spotify:track:2RZWiishrE4Tygv9R7zuZe,"Animal","Party Favors","Sir Chloe",2020-10-23,160518,66,false,,2023-11-08T07:48:17Z,"","Terrible Records",0.495,0.457,7,-6.072,1,0.0306,0.407,0.00000125,0.142,0.342,82.825,4
spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Sunflower - Spider-Man: Into the Spider-Verse","Hollywood's Bleeding","Post Malone;Swae Lee",2019-09-06,157560,81,false,,2023-11-06T08:01:40Z,"","Republic Records",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,4
spotify:track:3IwA24jZLqPW3tFCWpkr7S,"Swerve It","Swerve it","Bou;Camo & Krooked;Mefjus;Mila Falls;P Money;D Double E",2023-11-03,167314,50,true,,2023-11-03T00:03:37Z,"drum and bass,bassline,jungle,liquid funk,drumstep,grime,uk grime","Gossip",0.649,0.941,1,-0.098,1,0.348,0.0309,0,0.637,0.693,175.154,4
spotify:track:3lhLML5eIwmPnw2xWKosZX,"Brian is the Most Beautiful","Songs & Demos 2015-2017","Memo Boy",2021-06-04,225000,64,false,,2023-11-02T08:29:56Z,"","PLZ Make It Ruins",0.483,0.8,5,-8.596,0,0.048,0.39,0.848,0.213,0.365,192.057,4
spotify:track:0xD23i0X1WjqMSYIxRfO80,"Unfair","#000000 & #FFFFFF (No DJ Version)","The Neighbourhood",2014-11-28,146866,65,false,,2023-11-01T11:23:34Z,"","Columbia",0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,4
spotify:track:3GBApU0NuzH4hKZq4NOSdA,"What You Know","Tourist History","Two Door Cinema Club",2010-02-17,191706,5,false,,2023-11-01T11:23:11Z,"indie,indie rock","Glassnote Entertainment Group LLC",0.563,0.739,6,-4.239,0,0.0416,0.00073,0.0000145,0.0822,0.775,139,4
spotify:track:5KUNwkaNf8l5A9sXZhiCgI,"Rapp Snitch Knishes","MM..FOOD","MF DOOM;Mr. Fantastik",2004-11-16,172893,74,true,,2023-10-31T07:24:52Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Rhymesayers",0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,4
spotify:track:4iz9lGMjU1lXS51oPmUmTe,"Homecoming","Graduation","Kanye West;Chris Martin",2007-09-11,203493,81,true,,2023-10-29T09:39:47Z,"rap","Roc-A-Fella",0.67,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.918,4
spotify:track:6EWUXXPFn2S7FBI0W7cs5l,"Fall 4 u","Fall 4 u","Nieve Ella",2022-10-28,213387,0,false,,2023-10-27T06:51:16Z,"","Nieve Ella",0.547,0.666,4,-7.453,1,0.0398,0.101,0.0000149,0.116,0.259,135.056,4
spotify:track:28gBPJtRJXR0YVVBgtffPM,"TELLMEWHY","THRILL EP","WINK",2023-10-13,227142,32,false,,2023-10-26T21:18:24Z,"bass music,edm trap,dubstep","NIGHTMODE",0.544,0.851,2,-3.006,1,0.0359,0.114,0.183,0.113,0.165,140.005,4
spotify:track:0TbU5jBqCaSvIzxppHQxNc,"What if I jump from a Bridge?","What if I jump from a Bridge?","LIA LIA",2023-07-12,124861,28,false,,2023-10-26T21:17:01Z,"","Ultra Records, LLC",0.676,0.579,9,-6.479,0,0.11,0.15,0.00172,0.135,0.626,162.021,4
spotify:track:6cGoPSnvtuT3NnHH4DaDU0,"Bang Ya Head (feat. Fred Durst)","Bang Ya Head","WARGASM (UK);Fred Durst",2023-09-08,216280,32,true,,2023-10-26T21:16:47Z,"nu metal","Slow Play - Wargasm",0.431,0.959,9,-3.465,1,0.171,0.00086,0.00285,0.487,0.239,95.03,4
spotify:track:4SGCk2NRPEueHeupJiIdy4,"Rain","Rain","Papa Khan",2020-10-09,174283,31,false,,2023-10-26T21:16:19Z,"riddim,dubstep,melodic bass,future bass","Joytime Collective",0.516,0.734,9,-5.59,0,0.0496,0.0076,0.000136,0.088,0.0386,75.012,4
spotify:track:4Mozf5uMV89YxLquvwqeLG,"Fall Apart","Fall Apart","Papa Khan;Brave",2020-04-30,225284,29,false,,2023-10-26T21:15:11Z,"riddim,dubstep,melodic bass,future bass,finnish hip hop","Rushdown",0.499,0.91,8,-2.453,0,0.0739,0.119,0.000368,0.0854,0.161,145.321,4
spotify:track:2OMLMX2Capejwt7KrivTyt,"False","New Colours Vol. 4","Ximm",2021-04-09,239896,6,false,,2023-10-26T21:14:02Z,"riddim,melodic bass,dubstep,bass music","Rushdown",0.58,0.872,4,-3.182,0,0.238,0.0157,0.23,0.404,0.463,72.488,4
spotify:track:1bUXna1GljM8CwCvLiK8oE,"u want me","u want me","Godlands",2023-03-24,185624,30,false,,2023-10-26T21:12:13Z,"","Monstercat",0.565,0.938,2,-1.85,1,0.0402,0.00182,0.615,0.314,0.0675,128.064,4
spotify:track:4UhNBchYNhPwJsNngZuyAP,"Bitter Roots","Mind's Eye","Silk Static",2022-12-16,228837,15,false,,2023-10-26T21:12:08Z,"","Wildlife Division (Silk Static / To the Tide)",0.67,0.604,2,-7.455,1,0.365,0.566,0.487,0.645,0.382,172.01,4
spotify:track:2eAzJdGWnNPSSGFDHEBh7B,"Emerald","Emerald","ero808;rSUN;Deliriousninja",2023-02-22,177441,28,false,,2023-10-26T21:11:34Z,"bass house,bass music","Jadu Dala",0.563,0.693,6,-2.349,0,0.0415,0.0842,0.00614,0.0791,0.251,171.921,4
spotify:track:1I53j1Vvwkla8P2JIecioT,"HEADSHÖT","HEADSHÖT","8Ö8;Shöckface;ero808",2023-01-13,157036,0,true,,2023-10-26T21:11:27Z,"bass house","8Ö8",0.336,0.735,1,-4.466,1,0.19,0.425,0,0.139,0.0612,165.742,4
spotify:track:2Ha1oo5YH5rik1P3NnqPpW,"Semi Detached","Brain Music EP","Hukae",2023-03-17,163636,15,false,,2023-10-26T21:11:16Z,"riddim,dubstep,deathstep,bass music","Disciple Round Table",0.839,0.677,1,-4.828,1,0.364,0.0671,0.000281,0.167,0.444,110.028,4
spotify:track:47kEJq44ZBrRBD4gvdCu0v,"Where You Are - GRiZ Remix","Where You Are (GRiZ Remix)","John Summit;HAYLA;GRiZ",2023-06-02,240000,59,false,,2023-10-26T21:10:31Z,"house,tech house,dubstep","Experts Only/Darkroom Records",0.349,0.793,9,-4.383,0,0.0474,0.0331,0.00000366,0.745,0.249,139.641,4
spotify:track:4wu8x5GMH1GTZEAbDaMHz8,"Guest List","Im Feelin Good / Guest List","NITTI;shndō;CHASE PAVES",2021-07-30,234528,36,true,,2023-10-26T21:10:09Z,"bass house,g-house","Hush Money Records",0.666,0.905,6,-2.756,0,0.116,0.0236,0.0296,0.067,0.487,135.101,4
spotify:track:7iYbeg6YupcSQzc3wDUGIE,"Think About Me","One For Me / Think About Me","Rad Cat",2022-04-08,170880,40,true,,2023-10-26T21:08:43Z,"","Night Mode",0.799,0.939,6,-5.098,0,0.222,0.00389,0.0483,0.0663,0.492,124.995,4
spotify:track:4fwMcB6ZrotbAxq2PNeIc8,"Red Light","Red Light","SUAHN",2023-01-27,221379,27,false,,2023-10-26T21:08:06Z,"bass music","Sable Valley Records",0.385,0.714,8,-5.937,1,0.0598,0.000249,0.614,0.212,0.135,173.938,4
spotify:track:5yqfGzzZ3Qk6VIarH3R6D3,"Eyes on Fire","Eyes on Fire","LEOWI;Emie;ECHO",2022-07-08,145500,47,false,,2023-10-26T21:07:58Z,"drum and bass,hypertechno,slap house","Garde",0.498,0.888,6,-3.433,1,0.0332,0.00247,0.0726,0.111,0.234,160.009,4
spotify:track:6ZGLumeSAYwtAVF4yWZu6m,"Enigma","Enigma","Emoter",2023-06-22,305581,19,false,,2023-10-26T21:06:46Z,"","Lowly",0.597,0.809,11,-3.754,0,0.0723,0.129,0.915,0.0889,0.105,171.999,4
spotify:track:15ZjR7pioiyfwUIunL8nkF,"NEVER GO","NEVER GO","MACHAKI",2023-06-02,162206,21,false,,2023-10-26T21:06:17Z,"riddim,dubstep","MACHAKI",0.522,0.794,0,-2.807,0,0.0662,0.0147,0.000216,0.139,0.376,144.99,4
spotify:track:7dMHikM2EFipQdSyDZbnsE,"...Ready For It?","...Ready For It?","MUZZ;Skyelle",2023-05-24,230400,50,false,,2023-10-26T21:04:56Z,"drum and bass,drumstep","Monstercat",0.499,0.978,11,0.128,0,0.0976,0.00285,0,0.322,0.323,175.034,4
spotify:track:6tGtFeIO3yYuVvNLAdHU0A,"Tell Me Why - 1991 Remix","Tell Me Why (1991 Remix)","Supermode;1991",2023-03-03,244224,60,false,,2023-10-26T21:04:50Z,"hypertechno,drum and bass,liquid funk","Axtone Records",0.464,0.932,10,-1.755,1,0.0552,0.00327,0.94,0.295,0.152,174.052,4
spotify:track:0JIhwGegswRgXRVKYxa8lx,"Exodia","Exodia","Montell2099;XIRA;Sublab",2023-05-19,175357,28,false,,2023-10-26T21:04:35Z,"drum and bass,chillstep,witch house","Sable Valley Records",0.369,0.489,1,-4.11,0,0.189,0.0852,0.0000357,0.103,0.327,159.365,4
spotify:track:4a4dvwIHw4ZN4F94pYfzfF,"TAKE ME","TAKE ME","Ryan Nevis;Wass",2023-06-23,220850,22,true,,2023-10-26T21:03:54Z,"","Darkbloom",0.327,0.663,8,-5.405,1,0.102,0.237,0.0251,0.112,0.356,157.513,4
spotify:track:3JUVQOo0FZCd5khQuyMXCj,"Don't Mind","Don't Mind","rSUN",2022-10-07,170882,37,false,,2023-10-26T21:03:33Z,"bass music","Discovery Project (Insomniac Records)",0.365,0.711,2,-2.421,1,0.0414,0.000548,0.809,0.0922,0.042,80.014,4
spotify:track:5QNpQk0wwCnJnmr4z92KtL,"Purple Hearts In Her Eyes - AgonyOST Remix","Purple Hearts In Her Eyes (AgonyOST Remix)","AgonyOST;Sewerslvt",2023-06-06,320000,29,false,,2023-10-26T21:02:42Z,"breakcore,jungle,speedcore,hyperpop","AgonyOST",0.272,0.815,5,-6.511,0,0.0457,0.0173,0.576,0.71,0.0558,126.017,4
spotify:track:3AbIvwEMtuSspLL6eXwt4p,"Cyberia lyr3","Cyberia lyr3","Sewerslvt",2020-07-21,218400,6,false,,2023-10-26T21:00:32Z,"breakcore,jungle,speedcore,hyperpop","Independent",0.407,0.989,1,-4.32,1,0.13,0.000119,0.807,0.0658,0.122,100.03,4
spotify:track:2gLalMkbrFz6VkAgYORIQp,"Newlove","Newlove","Sewerslvt",2020-10-17,359365,48,false,,2023-10-26T20:59:52Z,"breakcore,jungle,speedcore,hyperpop","SWRSLT",0.131,0.957,6,-3.038,1,0.104,0.00166,0.91,0.26,0.0616,174.196,4
spotify:track:0ROexSyivb8X5LLLzsTFuB,"Ecifircas","Draining Love Story","Sewerslvt",2020-01-25,347193,47,false,,2023-10-26T20:59:48Z,"breakcore,jungle,speedcore,hyperpop","SWRSLT",0.34,0.982,4,-4.287,0,0.115,0.0000838,0.815,0.131,0.0898,176.969,4
spotify:track:4bSv6uXAGHnImto1mii9yg,"Cyberia Lyr1","Cyberia Lyr1+2=3","Sewerslvt",2020-10-17,294000,50,false,,2023-10-26T20:59:41Z,"breakcore,jungle,speedcore,hyperpop","SWRSLT",0.196,0.964,11,-3.562,0,0.0807,0.0000332,0.898,0.235,0.23,160.098,4
spotify:track:3KBsdO1rkM9O0QASfvoA38,"Mr. Kill Myself","Draining Love Story","Sewerslvt",2020-01-25,471588,51,false,,2023-10-26T20:58:35Z,"breakcore,jungle,speedcore,hyperpop","SWRSLT",0.191,0.958,8,-4.387,0,0.134,0.000813,0.901,0.0737,0.0607,170.076,4
spotify:track:6ojZsSfUuRUC4VxtWLUAdi,"Tonight I Feel Like Kafka","Parma Violets","Jealous of the Birds",2016-05-06,189106,40,false,,2023-10-26T16:56:34Z,"","Canvasback",0.708,0.298,10,-13.671,0,0.0318,0.875,0.00000705,0.17,0.351,116.048,4
spotify:track:78Sw5GDo6AlGwTwanjXbGh,"Here With Me","Here With Me","d4vd",2022-09-22,242484,5,false,,2023-10-26T06:53:14Z,"","Darkroom/Interscope Records",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
spotify:track:7290BfgLOvgObDfsEf0wcq,"IVY","IVY","Angelis;shndō",2023-01-17,206117,2,false,,2023-10-23T16:09:38Z,"bass house,g-house","Angelis",0.498,0.805,5,-5.212,0,0.118,0.0853,0.0000619,0.126,0.249,169.807,4
spotify:track:5K9tfeoiztw94dyWzF39jq,"moment","moment","Vierre Cloud",2019-12-19,129543,68,false,,2023-10-23T07:24:12Z,"breakcore","RCA Records Label",0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349,4
spotify:track:1KIJclzEbNhSVw8tiHPWwE,"Young","Vibes","Vacations",2016,189160,78,false,,2023-10-22T09:15:01Z,"","Nettwerk Music Group",0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4
spotify:track:39sDitIeCMrVX2QyXHY46t,"Blue Hair","Death of a Party Girl","TV Girl",2018-05-08,217000,82,false,,2023-10-22T09:14:49Z,"","TV Girl",0.751,0.72,4,-6.376,1,0.0303,0.554,0.0497,0.258,0.884,135.73,4
spotify:track:1xK59OXxi2TAAAbmZK0kBL,"Romantic Homicide","Romantic Homicide","d4vd",2022-07-20,132630,87,false,,2023-10-22T09:14:43Z,"","Darkroom/Interscope Records",0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4
spotify:track:0uKK5v0Rl7wkx7DjhMfDIz,"No Eyed Girl","Spirit Phone","Lemon Demon",2016-02-29,260168,38,false,,2023-10-21T23:38:45Z,"","Lemon Demon",0.654,0.277,10,-11.224,1,0.0263,0.302,0,0.288,0.423,104.095,4
spotify:track:1WeNLbQCDJ1JnF5LjReC8t,"BlackBoxWarrior - OKULTRA","The Normal Album","Will Wood",2020-07-10,294138,48,false,,2023-10-21T23:15:02Z,"","Will Wood",0.606,0.916,2,-7.051,1,0.106,0.108,0.000022,0.136,0.583,161.121,4
spotify:track:1ORJS3w16Z3bwNMzZpfULO,"a new kind of love - Enkei Remix","a new kind of love (Enkei remix)","Frou Frou;Enkei",2022-04-08,179658,51,false,,2023-10-21T12:04:03Z,"breakcore,jungle","Megaphonic",0.578,0.896,11,-4.059,0,0.0579,0.0591,0.0312,0.263,0.248,86.978,4
spotify:track:3eOyNxCZO4q8UXexph1j8X,"in my heart","in my heart","vowl.;Sace",2021-08-20,160000,0,false,,2023-10-21T12:03:54Z,"witch house","vowl. & Sace",0.621,0.798,0,-5.918,1,0.0513,0.0263,0.0894,0.185,0.0914,110.999,4
